note_id,student_id,matiere_id,semestre_id,type_evaluation,note,coefficient,date_examen,group_id,note_ponderee
NOT003659,STU00464,MAT0005,4,TP,12.48,2,2023-05-17,15,24.96
NOT003660,STU00464,MAT0016,1,PROJET,18.64,2,2023-05-17,15,37.28
NOT003661,STU00464,MAT0004,2,TP,10.92,1,2024-04-15,15,10.92
NOT003662,STU00464,MAT0034,4,PROJET,9.82,1,2023-04-15,15,9.82
NOT003663,STU00465,MAT0005,1,PROJET,13.12,2,2024-05-16,16,26.24
NOT003664,STU00465,MAT0009,2,EXAMEN,12.94,1,2023-04-15,16,12.94
NOT003665,STU00465,MAT0024,3,EXAMEN,15.58,3,2023-04-15,16,46.739998
NOT003666,STU00465,MAT0012,4,TP,8.23,2,2023-04-15,16,16.46
NOT003667,STU00465,MAT0009,4,PROJET,14.19,1,2024-04-15,16,14.19
NOT003668,STU00465,MAT0023,4,EXAMEN,13.77,2,2024-04-15,16,27.54
NOT003669,STU00465,MAT0034,4,TP,11.57,2,2023-05-17,16,23.14
NOT003670,STU00465,MAT0006,3,TP,13.02,2,2023-04-16,16,26.04
NOT003671,STU00465,MAT0020,3,TP,15.09,1,2024-04-15,16,15.09
NOT003672,STU00466,MAT0034,1,EXAMEN,14.62,2,2024-04-15,17,29.24
NOT003673,STU00466,MAT0031,2,TP,8.57,3,2024-05-16,17,25.71
NOT003674,STU00466,MAT0013,2,CC,14.46,2,2023-05-17,17,28.92
NOT003675,STU00466,MAT0019,2,EXAMEN,11.81,3,2023-04-15,17,35.43
NOT003676,STU00466,MAT0018,3,PROJET,12.22,3,2024-05-16,17,36.66
NOT003677,STU00466,MAT0004,2,TP,12.22,1,2024-04-15,17,12.22
NOT003678,STU00466,MAT0029,4,CC,11.55,1,2023-04-16,17,11.55
NOT003679,STU00466,MAT0011,2,PROJET,15.58,2,2024-04-15,17,31.16
NOT003680,STU00466,MAT0013,3,CC,11.75,3,2023-04-15,17,35.25
NOT003681,STU00467,MAT0031,1,EXAMEN,8.64,2,2024-05-17,18,17.28
NOT003682,STU00467,MAT0035,1,CC,10.82,2,2024-05-16,18,21.64
NOT003683,STU00467,MAT0028,2,EXAMEN,12.54,1,2024-05-17,18,12.54
NOT003684,STU00467,MAT0010,1,CC,15.69,3,2023-05-16,18,47.07
NOT003685,STU00467,MAT0009,4,CC,13.81,2,2024-05-16,18,27.62
NOT003686,STU00467,MAT0006,4,PROJET,9.45,3,2023-04-16,18,28.349998
NOT003687,STU00467,MAT0027,4,CC,19.46,1,2024-04-16,18,19.46
NOT003688,STU00467,MAT0001,3,TP,12.79,1,2023-05-16,18,12.79
NOT003689,STU00467,MAT0023,4,TP,15.83,2,2024-04-16,18,31.66
NOT003690,STU00467,MAT0024,3,TP,11.54,3,2024-05-16,18,34.62
NOT003691,STU00468,MAT0021,4,PROJET,13.6,1,2024-04-16,19,13.6
NOT003692,STU00468,MAT0027,1,EXAMEN,14.52,2,2024-04-16,19,29.04
NOT003693,STU00468,MAT0012,4,TP,15.65,2,2023-04-16,19,31.3
NOT003694,STU00468,MAT0016,2,PROJET,15.17,3,2023-05-16,19,45.510002
NOT003695,STU00468,MAT0006,2,CC,14.62,3,2024-04-15,19,43.86
NOT003696,STU00468,MAT0006,4,TP,11.05,1,2023-04-16,19,11.05
NOT003697,STU00468,MAT0011,1,TP,10.28,2,2024-04-16,19,20.56
NOT003698,STU00469,MAT0020,2,TP,13.0,2,2024-05-16,20,26.0
NOT003699,STU00469,MAT0017,2,EXAMEN,14.8,2,2023-05-17,20,29.6
NOT003700,STU00469,MAT0022,2,PROJET,11.33,1,2024-05-16,20,11.33
NOT003701,STU00469,MAT0031,1,EXAMEN,15.2,1,2024-04-16,20,15.2
NOT003702,STU00469,MAT0026,4,TP,16.36,2,2024-04-15,20,32.72
NOT003703,STU00469,MAT0025,2,TP,9.25,2,2024-05-16,20,18.5
NOT003704,STU00469,MAT0032,3,TP,9.49,2,2023-04-16,20,18.98
NOT003705,STU00470,MAT0028,1,CC,11.58,3,2024-05-16,21,34.739998
NOT003706,STU00470,MAT0030,4,TP,12.92,1,2023-04-15,21,12.92
NOT003707,STU00470,MAT0007,3,EXAMEN,10.43,1,2023-04-16,21,10.43
NOT003708,STU00470,MAT0004,2,CC,16.06,3,2024-05-16,21,48.18
NOT003709,STU00470,MAT0022,4,EXAMEN,13.27,1,2024-05-16,21,13.27
NOT003710,STU00470,MAT0013,1,TP,12.12,1,2024-05-17,21,12.12
NOT003711,STU00470,MAT0015,2,EXAMEN,7.69,2,2023-04-15,21,15.38
NOT003712,STU00470,MAT0018,3,EXAMEN,8.05,1,2024-05-17,21,8.05
NOT003713,STU00470,MAT0011,1,CC,12.84,1,2024-04-15,21,12.84
NOT003714,STU00470,MAT0034,3,PROJET,5.6,1,2024-05-17,21,5.6
NOT003715,STU00471,MAT0030,1,TP,15.04,2,2023-05-16,12,30.08
NOT003716,STU00471,MAT0026,4,EXAMEN,11.53,2,2024-05-17,12,23.06
NOT003717,STU00471,MAT0034,1,PROJET,20.0,1,2024-05-16,12,20.0
NOT003718,STU00471,MAT0027,2,PROJET,18.92,2,2023-04-15,12,37.84
NOT003719,STU00471,MAT0021,4,EXAMEN,11.46,3,2023-04-15,12,34.38
NOT003720,STU00471,MAT0011,1,EXAMEN,11.68,2,2024-05-17,12,23.36
NOT003721,STU00471,MAT0012,1,CC,14.99,2,2024-05-17,12,29.98
NOT003722,STU00471,MAT0024,4,CC,17.11,2,2024-04-15,12,34.22
NOT003723,STU00472,MAT0005,3,PROJET,7.09,2,2023-05-16,13,14.18
NOT003724,STU00472,MAT0030,3,TP,6.64,1,2023-05-16,13,6.64
NOT003725,STU00472,MAT0002,1,PROJET,10.13,3,2023-04-15,13,30.39
NOT003726,STU00472,MAT0009,3,PROJET,13.75,2,2023-04-15,13,27.5
NOT003727,STU00472,MAT0023,2,CC,13.49,1,2023-04-15,13,13.49
NOT003728,STU00472,MAT0004,2,EXAMEN,15.21,1,2024-04-16,13,15.21
NOT003729,STU00472,MAT0007,1,PROJET,8.4,3,2023-04-15,13,25.199999
NOT003730,STU00472,MAT0032,4,CC,5.05,2,2023-04-15,13,10.1
NOT003731,STU00472,MAT0031,2,TP,14.57,3,2023-05-17,13,43.71
NOT003732,STU00473,MAT0030,3,CC,9.52,2,2024-04-16,14,19.04
NOT003733,STU00473,MAT0035,4,PROJET,5.94,3,2023-04-15,14,17.82
NOT003734,STU00473,MAT0034,2,PROJET,12.44,2,2023-05-17,14,24.88
NOT003735,STU00473,MAT0018,1,TP,14.38,1,2024-05-16,14,14.38
NOT003736,STU00473,MAT0010,2,TP,11.63,3,2023-04-15,14,34.89
NOT003737,STU00473,MAT0021,4,TP,10.63,2,2023-05-17,14,21.26
NOT003738,STU00473,MAT0013,4,CC,11.52,3,2024-05-16,14,34.56
NOT003739,STU00473,MAT0023,2,CC,10.89,2,2024-04-16,14,21.78
NOT003740,STU00474,MAT0027,2,TP,7.96,2,2024-04-16,15,15.92
NOT003741,STU00474,MAT0012,3,EXAMEN,9.86,1,2023-04-15,15,9.86
NOT003742,STU00474,MAT0002,4,PROJET,13.56,2,2024-05-17,15,27.12
NOT003743,STU00474,MAT0016,1,EXAMEN,12.97,1,2024-04-16,15,12.97
NOT003744,STU00474,MAT0016,4,TP,12.5,2,2024-05-17,15,25.0
NOT003745,STU00474,MAT0032,1,EXAMEN,9.01,2,2024-04-16,15,18.02
NOT003746,STU00474,MAT0008,2,TP,11.46,2,2024-04-16,15,22.92
NOT003747,STU00475,MAT0028,3,CC,5.47,2,2023-04-16,16,10.94
NOT003748,STU00475,MAT0008,3,CC,12.54,3,2023-04-15,16,37.62
NOT003749,STU00475,MAT0003,3,PROJET,16.29,2,2024-05-17,16,32.58
NOT003750,STU00475,MAT0033,4,EXAMEN,7.58,2,2024-04-16,16,15.16
NOT003751,STU00475,MAT0033,2,PROJET,10.24,3,2024-04-16,16,30.72
NOT003752,STU00475,MAT0008,3,CC,12.99,2,2023-04-16,16,25.98
NOT003753,STU00475,MAT0001,4,PROJET,15.76,3,2023-04-15,16,47.28
NOT003754,STU00476,MAT0019,1,PROJET,10.66,2,2023-04-15,17,21.32
NOT003755,STU00476,MAT0032,1,PROJET,9.92,2,2024-05-17,17,19.84
NOT003756,STU00476,MAT0035,1,EXAMEN,6.09,2,2023-04-15,17,12.18
NOT003757,STU00476,MAT0024,3,TP,12.31,2,2024-05-16,17,24.62
NOT003758,STU00476,MAT0017,2,CC,18.13,2,2023-05-17,17,36.26
NOT003759,STU00476,MAT0013,1,TP,12.83,2,2024-04-15,17,25.66
NOT003760,STU00476,MAT0021,1,CC,11.93,3,2024-04-15,17,35.79
NOT003761,STU00476,MAT0020,1,TP,12.97,2,2023-05-17,17,25.94
NOT003762,STU00476,MAT0021,1,EXAMEN,11.97,3,2023-04-15,17,35.91
NOT003763,STU00476,MAT0012,2,PROJET,9.56,1,2023-04-15,17,9.56
NOT003764,STU00477,MAT0020,2,EXAMEN,14.47,3,2024-05-17,18,43.41
NOT003765,STU00477,MAT0025,2,TP,12.68,3,2023-05-16,18,38.04
NOT003766,STU00477,MAT0021,1,CC,12.05,2,2024-05-16,18,24.1
NOT003767,STU00477,MAT0004,2,CC,9.07,1,2024-05-17,18,9.07
NOT003768,STU00477,MAT0004,3,PROJET,15.91,2,2023-04-15,18,31.82
NOT003769,STU00477,MAT0021,2,EXAMEN,13.99,2,2024-05-17,18,27.98
NOT003770,STU00477,MAT0022,3,CC,10.34,2,2023-05-16,18,20.68
NOT003771,STU00477,MAT0006,3,EXAMEN,15.01,2,2024-05-17,18,30.02
NOT003772,STU00477,MAT0035,3,PROJET,10.51,1,2024-04-15,18,10.51
NOT003773,STU00478,MAT0020,4,CC,9.65,2,2024-05-17,19,19.3
NOT003774,STU00478,MAT0023,3,CC,9.72,2,2024-04-16,19,19.44
NOT003775,STU00478,MAT0001,1,CC,6.69,1,2024-04-15,19,6.69
NOT003776,STU00478,MAT0003,2,EXAMEN,13.41,2,2023-04-16,19,26.82
NOT003777,STU00478,MAT0035,3,CC,6.51,3,2023-04-15,19,19.53
NOT003778,STU00478,MAT0033,4,CC,8.31,1,2024-05-16,19,8.31
NOT003779,STU00478,MAT0026,2,TP,5.77,2,2024-04-16,19,11.54
NOT003780,STU00478,MAT0032,1,TP,11.74,3,2023-05-17,19,35.22
NOT003781,STU00479,MAT0018,2,EXAMEN,11.55,2,2024-05-16,20,23.1
NOT003782,STU00479,MAT0011,2,EXAMEN,11.02,3,2023-05-17,20,33.06
NOT003783,STU00479,MAT0009,4,EXAMEN,8.87,2,2023-05-16,20,17.74
NOT003784,STU00479,MAT0032,3,TP,8.48,2,2024-05-16,20,16.96
NOT003785,STU00479,MAT0003,3,CC,13.39,1,2023-04-16,20,13.39
NOT003786,STU00479,MAT0002,4,TP,10.35,3,2024-05-17,20,31.050001
NOT003787,STU00479,MAT0028,1,PROJET,12.95,3,2023-05-16,20,38.85
NOT003788,STU00480,MAT0008,1,TP,9.34,1,2023-05-17,21,9.34
NOT003789,STU00480,MAT0030,3,PROJET,12.54,2,2024-04-15,21,25.08
NOT003790,STU00480,MAT0022,2,EXAMEN,15.91,2,2024-05-16,21,31.82
NOT003791,STU00480,MAT0020,1,TP,13.76,1,2023-05-17,21,13.76
NOT003792,STU00480,MAT0025,1,PROJET,10.76,3,2023-04-16,21,32.28
NOT003793,STU00480,MAT0026,1,TP,12.77,2,2024-04-15,21,25.54
NOT003794,STU00480,MAT0012,1,TP,11.28,2,2024-04-15,21,22.56
NOT003795,STU00480,MAT0006,1,PROJET,12.02,2,2023-05-16,21,24.04
NOT003796,STU00480,MAT0016,1,PROJET,11.02,2,2024-05-16,21,22.04
NOT003797,STU00481,MAT0014,3,CC,11.51,2,2023-05-17,12,23.02
NOT003798,STU00481,MAT0002,2,PROJET,12.64,1,2024-05-17,12,12.64
NOT003799,STU00481,MAT0034,2,EXAMEN,9.02,3,2023-04-16,12,27.060001
NOT003800,STU00481,MAT0022,2,EXAMEN,8.95,1,2023-05-16,12,8.95
NOT003801,STU00481,MAT0017,4,EXAMEN,7.83,2,2024-05-16,12,15.66
NOT003802,STU00481,MAT0006,3,CC,7.2,2,2024-04-16,12,14.4
NOT003803,STU00481,MAT0020,2,PROJET,8.35,2,2023-04-15,12,16.7
NOT003804,STU00481,MAT0025,3,PROJET,12.48,3,2023-05-16,12,37.44
NOT003805,STU00481,MAT0001,4,PROJET,9.32,2,2023-04-16,12,18.64
NOT003806,STU00482,MAT0022,2,EXAMEN,13.54,1,2024-05-17,13,13.54
NOT003807,STU00482,MAT0021,1,CC,12.1,1,2023-04-16,13,12.1
NOT003808,STU00482,MAT0021,1,EXAMEN,6.09,3,2024-05-17,13,18.27
NOT003809,STU00482,MAT0031,4,PROJET,13.96,1,2024-04-16,13,13.96
NOT003810,STU00482,MAT0031,1,TP,14.43,3,2023-04-16,13,43.29
NOT003811,STU00482,MAT0032,1,PROJET,9.02,2,2023-04-16,13,18.04
NOT003812,STU00482,MAT0010,1,PROJET,13.26,2,2024-05-17,13,26.52
NOT003813,STU00482,MAT0004,2,EXAMEN,9.43,2,2024-04-16,13,18.86
NOT003814,STU00482,MAT0032,3,PROJET,12.29,2,2024-05-16,13,24.58
NOT003815,STU00483,MAT0028,3,PROJET,8.21,2,2024-05-17,14,16.42
NOT003816,STU00483,MAT0026,2,CC,6.62,2,2024-05-17,14,13.24
NOT003817,STU00483,MAT0028,4,CC,10.85,1,2023-04-15,14,10.85
NOT003818,STU00483,MAT0019,3,TP,11.63,2,2024-04-16,14,23.26
NOT003819,STU00483,MAT0022,3,CC,10.81,1,2023-04-16,14,10.81
NOT003820,STU00483,MAT0031,2,CC,8.45,3,2023-04-15,14,25.349998
NOT003821,STU00484,MAT0017,3,EXAMEN,10.8,2,2023-04-16,15,21.6
NOT003822,STU00484,MAT0030,1,TP,12.81,2,2023-04-15,15,25.62
NOT003823,STU00484,MAT0010,1,PROJET,11.87,2,2023-04-16,15,23.74
NOT003824,STU00484,MAT0006,2,TP,12.55,1,2023-04-16,15,12.55
NOT003825,STU00484,MAT0004,3,EXAMEN,9.99,2,2024-04-15,15,19.98
NOT003826,STU00484,MAT0004,2,PROJET,15.52,2,2023-04-16,15,31.04
NOT003827,STU00484,MAT0020,1,CC,8.47,2,2024-04-15,15,16.94
NOT003828,STU00484,MAT0002,2,TP,13.46,3,2024-05-17,15,40.38
NOT003829,STU00484,MAT0022,4,PROJET,15.55,1,2024-05-17,15,15.55
NOT003830,STU00485,MAT0002,2,PROJET,13.44,2,2024-05-17,16,26.88
NOT003831,STU00485,MAT0035,3,PROJET,11.39,2,2023-05-16,16,22.78
NOT003832,STU00485,MAT0011,3,TP,10.42,2,2024-04-15,16,20.84
NOT003833,STU00485,MAT0028,4,EXAMEN,15.11,2,2024-04-16,16,30.22
NOT003834,STU00485,MAT0002,2,EXAMEN,7.73,2,2024-04-16,16,15.46
NOT003835,STU00485,MAT0034,4,CC,9.09,2,2023-05-17,16,18.18
NOT003836,STU00485,MAT0023,4,CC,10.81,2,2023-04-15,16,21.62
NOT003837,STU00485,MAT0008,4,PROJET,15.71,1,2024-05-17,16,15.71
NOT003838,STU00485,MAT0020,2,PROJET,13.14,3,2024-05-16,16,39.420002
NOT003839,STU00485,MAT0001,2,EXAMEN,9.1,2,2024-04-15,16,18.2
NOT003840,STU00486,MAT0003,1,PROJET,11.07,1,2023-05-16,17,11.07
NOT003841,STU00486,MAT0033,2,TP,10.16,2,2024-04-15,17,20.32
NOT003842,STU00486,MAT0028,1,TP,9.87,2,2024-04-16,17,19.74
NOT003843,STU00486,MAT0026,3,EXAMEN,14.94,2,2024-05-16,17,29.88
NOT003844,STU00486,MAT0030,4,PROJET,7.88,2,2023-05-16,17,15.76
NOT003845,STU00486,MAT0015,2,EXAMEN,16.83,3,2023-04-15,17,50.489998
NOT003846,STU00487,MAT0002,4,TP,14.48,1,2024-04-15,18,14.48
NOT003847,STU00487,MAT0008,4,PROJET,15.27,2,2024-05-17,18,30.54
NOT003848,STU00487,MAT0027,2,EXAMEN,10.61,1,2024-04-16,18,10.61
NOT003849,STU00487,MAT0012,4,EXAMEN,11.55,2,2023-05-16,18,23.1
NOT003850,STU00487,MAT0023,4,EXAMEN,7.7,1,2023-04-15,18,7.7
NOT003851,STU00487,MAT0012,2,CC,10.43,1,2023-04-15,18,10.43
NOT003852,STU00487,MAT0004,3,TP,13.48,3,2023-04-16,18,40.44
NOT003853,STU00487,MAT0003,1,CC,15.89,1,2023-04-16,18,15.89
NOT003854,STU00487,MAT0015,4,EXAMEN,8.68,2,2024-04-15,18,17.36
NOT003855,STU00488,MAT0014,4,CC,10.9,3,2023-04-16,19,32.699997
NOT003856,STU00488,MAT0031,3,CC,11.55,3,2024-04-15,19,34.65
NOT003857,STU00488,MAT0032,1,CC,7.81,2,2023-04-15,19,15.62
NOT003858,STU00488,MAT0004,1,EXAMEN,13.77,2,2024-05-16,19,27.54
NOT003859,STU00488,MAT0017,1,EXAMEN,9.83,3,2023-04-15,19,29.49
NOT003860,STU00488,MAT0014,4,PROJET,11.41,2,2024-05-17,19,22.82
NOT003861,STU00488,MAT0021,2,PROJET,10.64,3,2024-04-16,19,31.920002
NOT003862,STU00488,MAT0020,3,TP,9.63,1,2024-04-16,19,9.63
NOT003863,STU00489,MAT0033,4,TP,11.98,2,2024-05-16,20,23.96
NOT003864,STU00489,MAT0006,1,TP,11.35,1,2023-04-15,20,11.35
NOT003865,STU00489,MAT0014,4,PROJET,10.88,2,2023-04-16,20,21.76
NOT003866,STU00489,MAT0030,3,TP,9.81,2,2024-04-16,20,19.62
NOT003867,STU00489,MAT0007,2,CC,12.96,2,2023-05-16,20,25.92
NOT003868,STU00489,MAT0007,4,EXAMEN,16.96,3,2023-04-15,20,50.879997
NOT003869,STU00489,MAT0009,1,PROJET,12.42,2,2024-05-17,20,24.84
NOT003870,STU00489,MAT0022,1,TP,14.99,1,2023-04-16,20,14.99
NOT003871,STU00490,MAT0020,2,PROJET,7.83,1,2023-05-16,21,7.83
NOT003872,STU00490,MAT0034,2,TP,12.47,2,2024-05-17,21,24.94
NOT003873,STU00490,MAT0019,2,PROJET,8.71,1,2024-05-16,21,8.71
NOT003874,STU00490,MAT0034,1,CC,7.57,1,2023-05-16,21,7.57
NOT003875,STU00490,MAT0006,2,CC,9.78,3,2024-05-16,21,29.34
NOT003876,STU00490,MAT0017,4,CC,15.58,3,2023-05-17,21,46.739998
NOT003877,STU00490,MAT0004,1,TP,14.85,2,2024-05-17,21,29.7
NOT003878,STU00490,MAT0020,1,CC,12.73,2,2024-05-17,21,25.46
NOT003879,STU00490,MAT0030,1,CC,7.4,2,2023-04-16,21,14.8
NOT003880,STU00490,MAT0002,4,EXAMEN,11.41,2,2024-04-15,21,22.82
NOT003881,STU00491,MAT0006,1,TP,12.91,3,2023-05-17,12,38.73
NOT003882,STU00491,MAT0015,4,EXAMEN,12.53,3,2024-04-16,12,37.59
NOT003883,STU00491,MAT0010,1,CC,6.47,1,2023-04-15,12,6.47
NOT003884,STU00491,MAT0029,2,EXAMEN,9.33,2,2024-04-15,12,18.66
NOT003885,STU00491,MAT0012,1,TP,11.81,1,2023-04-15,12,11.81
NOT003886,STU00491,MAT0028,2,CC,13.61,2,2023-05-16,12,27.22
NOT003887,STU00491,MAT0032,4,PROJET,5.41,2,2024-04-16,12,10.82
NOT003888,STU00492,MAT0006,2,PROJET,11.51,1,2023-05-16,13,11.51
NOT003889,STU00492,MAT0004,1,CC,12.43,3,2024-05-17,13,37.29
NOT003890,STU00492,MAT0001,2,TP,14.55,2,2024-04-15,13,29.1
NOT003891,STU00492,MAT0001,2,PROJET,14.08,3,2024-04-15,13,42.239998
NOT003892,STU00492,MAT0007,4,EXAMEN,13.75,1,2023-04-16,13,13.75
NOT003893,STU00492,MAT0029,4,CC,9.6,2,2023-05-16,13,19.2
NOT003894,STU00492,MAT0030,1,CC,6.28,1,2023-05-16,13,6.28
NOT003895,STU00492,MAT0013,4,PROJET,10.82,2,2024-04-16,13,21.64
NOT003896,STU00492,MAT0019,2,PROJET,15.0,2,2023-05-16,13,30.0
NOT003897,STU00493,MAT0029,1,EXAMEN,16.18,3,2023-05-16,14,48.54
NOT003898,STU00493,MAT0006,4,TP,14.13,2,2023-05-16,14,28.26
NOT003899,STU00493,MAT0015,4,CC,13.29,1,2024-05-16,14,13.29
NOT003900,STU00493,MAT0017,4,PROJET,13.14,1,2024-05-17,14,13.14
NOT003901,STU00493,MAT0009,4,EXAMEN,10.33,3,2024-05-16,14,30.99
NOT003902,STU00493,MAT0007,3,PROJET,11.61,1,2023-05-17,14,11.61
NOT003903,STU00493,MAT0002,1,TP,17.01,2,2023-05-16,14,34.02
NOT003904,STU00494,MAT0026,1,PROJET,9.17,2,2024-05-16,15,18.34
NOT003905,STU00494,MAT0007,3,CC,16.84,1,2023-04-16,15,16.84
NOT003906,STU00494,MAT0025,2,CC,11.03,2,2024-05-17,15,22.06
NOT003907,STU00494,MAT0006,2,TP,15.98,3,2023-05-17,15,47.94
NOT003908,STU00494,MAT0018,4,CC,7.78,2,2023-04-16,15,15.56
NOT003909,STU00494,MAT0006,3,CC,13.76,2,2023-05-17,15,27.52
NOT003910,STU00494,MAT0008,3,CC,9.79,1,2023-04-15,15,9.79
NOT003911,STU00495,MAT0022,4,TP,7.75,2,2023-04-15,16,15.5
NOT003912,STU00495,MAT0031,4,EXAMEN,12.66,2,2024-04-16,16,25.32
NOT003913,STU00495,MAT0028,3,EXAMEN,15.03,1,2024-04-15,16,15.03
NOT003914,STU00495,MAT0031,4,CC,9.47,2,2023-04-16,16,18.94
NOT003915,STU00495,MAT0029,1,EXAMEN,7.5,2,2024-05-16,16,15.0
NOT003916,STU00495,MAT0010,1,CC,11.72,3,2023-05-17,16,35.16
NOT003917,STU00495,MAT0025,3,TP,11.74,2,2023-04-16,16,23.48
NOT003918,STU00496,MAT0012,2,PROJET,13.64,1,2023-04-16,17,13.64
NOT003919,STU00496,MAT0006,4,EXAMEN,14.85,2,2024-04-15,17,29.7
NOT003920,STU00496,MAT0035,2,EXAMEN,11.82,2,2023-05-16,17,23.64
NOT003921,STU00496,MAT0012,4,CC,17.57,1,2023-05-16,17,17.57
NOT003922,STU00496,MAT0035,1,TP,12.67,2,2023-04-16,17,25.34
NOT003923,STU00496,MAT0023,3,EXAMEN,10.96,3,2024-04-16,17,32.88
NOT003924,STU00496,MAT0021,4,EXAMEN,7.17,2,2024-04-16,17,14.34
NOT003925,STU00496,MAT0006,1,TP,11.21,2,2023-04-15,17,22.42
NOT003926,STU00496,MAT0019,1,TP,10.99,2,2024-05-17,17,21.98
NOT003927,STU00496,MAT0014,1,TP,14.88,2,2023-05-16,17,29.76
NOT003928,STU00497,MAT0008,1,CC,13.39,2,2024-05-17,18,26.78
NOT003929,STU00497,MAT0018,4,CC,8.46,1,2024-04-15,18,8.46
NOT003930,STU00497,MAT0030,4,TP,12.52,2,2024-05-17,18,25.04
NOT003931,STU00497,MAT0016,1,EXAMEN,14.01,1,2024-04-16,18,14.01
NOT003932,STU00497,MAT0014,3,EXAMEN,16.58,1,2024-04-15,18,16.58
NOT003933,STU00497,MAT0014,2,EXAMEN,14.66,2,2023-05-16,18,29.32
NOT003934,STU00498,MAT0019,3,CC,14.28,2,2023-05-17,19,28.56
NOT003935,STU00498,MAT0001,3,EXAMEN,12.18,3,2023-05-16,19,36.54
NOT003936,STU00498,MAT0018,3,EXAMEN,13.16,2,2024-04-15,19,26.32
NOT003937,STU00498,MAT0032,1,CC,15.75,1,2024-05-16,19,15.75
NOT003938,STU00498,MAT0021,4,CC,8.0,2,2023-05-17,19,16.0
NOT003939,STU00498,MAT0026,1,TP,10.95,2,2024-04-16,19,21.9
NOT003940,STU00498,MAT0027,4,CC,9.68,2,2024-04-15,19,19.36
NOT003941,STU00498,MAT0010,1,TP,13.14,3,2024-04-16,19,39.420002
NOT003942,STU00499,MAT0029,2,PROJET,15.69,3,2023-04-16,20,47.07
NOT003943,STU00499,MAT0009,1,TP,10.21,3,2023-05-16,20,30.630001
NOT003944,STU00499,MAT0029,3,CC,4.83,2,2023-05-16,20,9.66
NOT003945,STU00499,MAT0023,4,TP,10.76,2,2023-05-17,20,21.52
NOT003946,STU00499,MAT0016,4,TP,14.74,2,2024-04-16,20,29.48
NOT003947,STU00499,MAT0012,4,TP,13.61,2,2023-04-16,20,27.22
NOT003948,STU00500,MAT0004,2,CC,13.28,1,2024-04-15,21,13.28
NOT003949,STU00500,MAT0018,4,TP,11.16,2,2023-04-15,21,22.32
NOT003950,STU00500,MAT0023,3,TP,8.16,2,2024-04-16,21,16.32
NOT003951,STU00500,MAT0011,4,CC,13.55,2,2023-04-16,21,27.1
NOT003952,STU00500,MAT0003,3,CC,9.5,2,2023-04-16,21,19.0
NOT003953,STU00500,MAT0027,2,EXAMEN,18.55,2,2024-04-16,21,37.1
NOT003954,STU00500,MAT0007,2,EXAMEN,13.71,1,2024-05-17,21,13.71
NOT003955,STU00500,MAT0007,4,EXAMEN,10.26,2,2023-04-15,21,20.52
NOT003956,STU00500,MAT0026,2,CC,10.17,3,2024-04-16,21,30.51
NOT003957,STU00500,MAT0006,2,PROJET,11.72,2,2023-04-15,21,23.44
NOT003958,STU00501,MAT0002,1,PROJET,11.28,2,2023-05-17,12,22.56
NOT003959,STU00501,MAT0009,2,EXAMEN,15.35,2,2023-05-16,12,30.7
NOT003960,STU00501,MAT0015,1,CC,12.56,3,2024-05-17,12,37.68
NOT003961,STU00501,MAT0029,4,PROJET,9.81,2,2023-04-15,12,19.62
NOT003962,STU00501,MAT0027,1,EXAMEN,17.67,3,2024-04-15,12,53.010002
NOT003963,STU00501,MAT0005,4,EXAMEN,12.15,2,2023-04-16,12,24.3
NOT003964,STU00501,MAT0027,4,TP,14.31,2,2023-05-16,12,28.62
NOT003965,STU00501,MAT0028,1,PROJET,10.18,2,2023-05-17,12,20.36
NOT003966,STU00502,MAT0020,3,EXAMEN,13.09,3,2024-04-16,13,39.27
NOT003967,STU00502,MAT0023,3,CC,12.93,3,2024-05-17,13,38.79
NOT003968,STU00502,MAT0009,2,EXAMEN,6.33,2,2024-04-15,13,12.66
NOT003969,STU00502,MAT0001,1,EXAMEN,18.05,1,2024-04-15,13,18.05
NOT003970,STU00502,MAT0030,2,EXAMEN,15.87,1,2024-04-16,13,15.87
NOT003971,STU00502,MAT0027,4,EXAMEN,10.81,2,2024-05-17,13,21.62
NOT003972,STU00502,MAT0028,4,PROJET,8.69,1,2024-04-15,13,8.69
NOT003973,STU00503,MAT0005,3,PROJET,13.04,2,2024-04-16,14,26.08
NOT003974,STU00503,MAT0026,1,TP,12.26,2,2023-05-17,14,24.52
NOT003975,STU00503,MAT0003,1,TP,13.07,3,2023-05-16,14,39.21
NOT003976,STU00503,MAT0029,4,PROJET,12.57,1,2024-05-16,14,12.57
NOT003977,STU00503,MAT0008,2,CC,13.52,2,2024-04-16,14,27.04
NOT003978,STU00503,MAT0032,2,EXAMEN,16.34,1,2023-04-15,14,16.34
NOT003979,STU00503,MAT0015,3,PROJET,13.7,2,2023-04-15,14,27.4
NOT003980,STU00503,MAT0016,1,CC,8.85,1,2023-04-15,14,8.85
NOT003981,STU00504,MAT0011,2,EXAMEN,16.09,2,2024-05-16,15,32.18
NOT003982,STU00504,MAT0002,2,PROJET,16.92,2,2023-04-15,15,33.84
NOT003983,STU00504,MAT0004,4,PROJET,20.0,3,2023-04-15,15,60.0
NOT003984,STU00504,MAT0034,4,PROJET,8.63,1,2024-05-16,15,8.63
NOT003985,STU00504,MAT0027,2,TP,12.73,3,2023-04-16,15,38.19
